track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
6N6uS2xx4ryb8zy3aqGpZO,Tried (BADBADNOTGOOD X Little Dragon),65dGLGjkw3UbddUg2GKQoZ,BADBADNOTGOOD,6BnbfunFL0yi0UTiM7PmNg,212715,2018-09-26,35,0.381,0.419,9,-10.626,0,0.0517,0.673,0.000186,0.103,0.438,75.988,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
2Rt87txGAEFKxZCfdwhka7,Kaes On Aeg,1WoU8lOx3E5zywST7ov4NL,Velly Joonas,1J3enVyckc2vOR0xOK1jZX,172304,2017-07-28,39,0.665,0.37,8,-12.31,1,0.0355,0.768,8.44e-05,0.278,0.706,96.91,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1YzjKrBdWheeI2nBKmUvQn,Work,3GQboECxDT1xqPPWC30p7v,Charlotte Day Wilson,1J3enVyckc2vOR0xOK1jZX,224481,2017-07-28,33,0.657,0.243,1,-10.554,1,0.0286,0.554,0.295,0.0749,0.15,130.016,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
0qutFw4ww1oFyEfkVk0uMD,No Headstone on My Grave,0WZ7IgzdjPvwFdjDjjuZm7,Esther Phillips,4MA3arxMVtS7SXoIKPvTzm,199226,2005-07-26,40,0.552,0.365,10,-8.907,1,0.0375,0.647,0.0194,0.246,0.533,94.855,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1ktEdYLczUPSNjHNGwBLIy,Appletree - 2B3 Summer Vibes Mix,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,0ANbEIqol6OKQl36DYBAom,273066,1997-02-11,33,0.858,0.452,4,-11.758,0,0.0591,0.148,0.0694,0.102,0.835,94.822,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3k0gR9XXRkSnuzIPjMTYlG,Easy Take It Easy,0UmBaQJflaHddKtf1lrA6F,Dennis Brown,5fg9rhlPs1BRY3AkAS46FN,283973,2014-02-03,0,0.848,0.361,1,-8.767,0,0.0496,0.17,0.0,0.12,0.815,76.89,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1kqqUHUIf3gpo9ATGtfpyb,Nile Waves,0nV4gg0Bp7hJOYCFFMVNzb,The Scorpions,46zogVWfGDNCxsJud1x9KV,239000,2018-11-09,36,0.731,0.791,0,-8.239,1,0.0387,0.0873,0.825,0.0378,0.966,88.418,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1wx8fOiyiS85QGi1jZQOy2,2 Sides,39cDMNnxwjrKJE1dyt47jh,Oscar Jerome,2pchVtg5VCIAOWVuR0uWnX,334067,2016-11-02,30,0.531,0.301,4,-10.541,0,0.0548,0.8,0.0647,0.208,0.265,116.141,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
7eN0Sdh3AE1VKKLSsFwKBh,Want It Back,5mMkUZv8uUrlH0SHX89BeS,Guts,0w7sDS0APyRmH0HBPtiE8E,211618,2014-09-08,55,0.726,0.679,7,-6.443,0,0.0333,0.132,6.73e-06,0.159,0.345,83.047,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4xTFTpgTeA5EWH6PDZQTt4,If the Feeling's Right?,77EHTiQeGUXODuYDBMfnU4,6th Borough Project,1Dv9UpxbM3x6ZBGGktracz,376786,2011,0,0.679,0.664,8,-10.147,1,0.0431,0.0233,0.0766,0.681,0.46,87.99,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
